container_length_m,container_width_m,container_height_m,container_volume_m3,total_boxes,small_box_count,large_box_count,total_box_volume_m3,irregular_parts_count,pallet_pattern,packing_orientation,weight_limit_kg,total_weight_kg,cube_utilisation_pct
12.0,2.35,2.39,67.39800000000001,155,113,42,30.62674697652249,0,pinwheel,WHL,29000,9188.024092956746,45.71
5.9,2.35,2.39,33.137350000000005,93,84,9,10.108352510366625,17,brick,mixed,28000,3032.505753109988,29.94
5.9,2.35,2.39,33.137350000000005,32,26,6,5.53629149506593,0,pinwheel,WHL,28000,1660.887448519779,17.43
12.0,2.35,2.39,67.39800000000001,294,285,9,23.977134464726397,0,stacked,WHL,29000,7193.140339417919,36.23
5.9,2.35,2.39,33.137350000000005,239,228,11,10.274012409095027,17,mixed,LWH,28000,3082.203722728508,34.45
12.0,2.35,2.39,67.39800000000001,207,182,25,21.909666767265556,0,pinwheel,mixed,29000,6572.900030179667,30.58
5.9,2.35,2.39,33.137350000000005,220,179,41,29.906458375000003,0,brick,LWH,28000,8971.9375125,89.43
12.0,2.35,2.39,67.39800000000001,223,176,47,45.33995390514194,0,pinwheel,LWH,29000,13601.986171542581,68.42
5.9,2.35,2.39,33.137350000000005,122,107,15,9.342019864972015,0,brick,mixed,28000,2802.605959491604,24.72
12.0,2.35,2.39,67.39800000000001,268,245,23,19.376436553971526,0,mixed,WHL,29000,5812.930966191458,30.36
5.9,2.35,2.39,33.137350000000005,236,202,34,26.758410125000005,0,brick,mixed,28000,8027.523037500001,82.03
5.9,2.35,2.39,33.137350000000005,209,202,7,15.64986090098791,0,stacked,mixed,28000,4694.9582702963735,45.92
5.9,2.35,2.39,33.137350000000005,103,97,6,8.779723542156287,0,stacked,mixed,28000,2633.917062646886,28.6
12.0,2.35,2.39,67.39800000000001,72,36,36,22.27632002384724,20,stacked,LWH,29000,6682.896007154172,32.48
5.9,2.35,2.39,33.137350000000005,213,177,36,23.610361875,0,mixed,WHL,28000,7083.1085625,70.49
12.0,2.35,2.39,67.39800000000001,63,50,13,9.42428421622163,0,brick,mixed,29000,2827.285264866489,13.19
5.9,2.35,2.39,33.137350000000005,280,257,23,24.150554605406978,0,pinwheel,WHL,28000,7245.1663816220935,70.97
5.9,2.35,2.39,33.137350000000005,319,289,30,25.719554202500003,7,pinwheel,WHL,28000,7715.866260750001,75.5
5.9,2.35,2.39,33.137350000000005,71,32,39,21.472528594045876,6,brick,mixed,28000,6441.758578213763,62.67
12.0,2.35,2.39,67.39800000000001,108,85,23,15.441199784703006,1,brick,WHL,29000,4632.359935410902,24.38
5.9,2.35,2.39,33.137350000000005,195,164,31,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,80.58
5.9,2.35,2.39,33.137350000000005,205,163,42,19.723565471974737,0,mixed,WHL,28000,5917.069641592421,59.18
12.0,2.35,2.39,67.39800000000001,188,164,24,17.093738400557395,0,pinwheel,mixed,29000,5128.1215201672185,24.86
5.9,2.35,2.39,33.137350000000005,187,157,30,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.37
5.9,2.35,2.39,33.137350000000005,218,179,39,24.617737315000003,4,brick,mixed,28000,7385.321194500001,75.43
5.9,2.35,2.39,33.137350000000005,160,152,8,12.092942676989502,0,brick,LWH,28000,3627.8828030968507,34.57
12.0,2.35,2.39,67.39800000000001,165,142,23,25.866891989905653,0,pinwheel,LWH,29000,7760.067596971696,36.86
12.0,2.35,2.39,67.39800000000001,158,152,6,12.055722601815216,0,stacked,mixed,29000,3616.7167805445647,17.41
5.9,2.35,2.39,33.137350000000005,79,31,48,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.29
5.9,2.35,2.39,33.137350000000005,304,271,33,14.166217125,20,mixed,LWH,28000,4249.8651375,42.18
5.9,2.35,2.39,33.137350000000005,337,289,48,12.675036375,20,mixed,mixed,28000,3802.5109125,39.33
12.0,2.35,2.39,67.39800000000001,301,289,12,12.278175196167984,0,pinwheel,LWH,29000,3683.4525588503952,17.74
12.0,2.35,2.39,67.39800000000001,73,65,8,9.876895783149095,0,stacked,mixed,29000,2963.0687349447285,14.25
5.9,2.35,2.39,33.137350000000005,343,296,47,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,79.48
12.0,2.35,2.39,67.39800000000001,324,300,24,27.873976196772688,0,mixed,LWH,29000,8362.192859031806,41.71
5.9,2.35,2.39,33.137350000000005,250,245,5,17.244284623190218,0,pinwheel,mixed,28000,5173.285386957065,53.37
12.0,2.35,2.39,67.39800000000001,209,189,20,13.380875751638262,0,stacked,LWH,29000,4014.2627254914787,19.69
12.0,2.35,2.39,67.39800000000001,318,300,18,32.15441784193931,11,brick,mixed,29000,9646.325352581795,48.04
12.0,2.35,2.39,67.39800000000001,270,230,40,29.469487490183507,20,brick,WHL,29000,8840.846247055053,43.93
5.9,2.35,2.39,33.137350000000005,317,292,25,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.88
12.0,2.35,2.39,67.39800000000001,171,122,49,43.667465662038225,0,pinwheel,WHL,29000,13100.239698611467,62.86
5.9,2.35,2.39,33.137350000000005,102,74,28,11.76577848613774,0,brick,LWH,28000,3529.733545841322,38.55
12.0,2.35,2.39,67.39800000000001,327,290,37,26.00423398956636,12,mixed,WHL,29000,7801.2701968699075,40.06
12.0,2.35,2.39,67.39800000000001,98,83,15,11.400848520686846,18,stacked,WHL,29000,3420.254556206054,19.23
12.0,2.35,2.39,67.39800000000001,301,288,13,30.614569185907676,0,stacked,LWH,29000,9184.370755772303,42.89
12.0,2.35,2.39,67.39800000000001,132,127,5,5.054214542078902,14,brick,WHL,29000,1516.2643626236704,6.37
5.9,2.35,2.39,33.137350000000005,276,258,18,14.41118829346997,12,mixed,mixed,28000,4323.35648804099,44.99
12.0,2.35,2.39,67.39800000000001,96,57,39,22.706794717139424,0,stacked,mixed,29000,6812.0384151418275,32.78
5.9,2.35,2.39,33.137350000000005,58,31,27,16.3715179058286,0,pinwheel,LWH,28000,4911.455371748581,48.14
5.9,2.35,2.39,33.137350000000005,139,95,44,20.718565999337994,0,stacked,mixed,28000,6215.569799801398,62.94
5.9,2.35,2.39,33.137350000000005,70,57,13,10.1240136899408,0,pinwheel,WHL,28000,3037.20410698224,30.09
5.9,2.35,2.39,33.137350000000005,131,102,29,22.6659474,2,mixed,WHL,28000,6799.7842200000005,70.43
5.9,2.35,2.39,33.137350000000005,281,269,12,23.270550145518392,0,mixed,LWH,28000,6981.165043655517,65.02
12.0,2.35,2.39,67.39800000000001,94,48,46,32.135764077743595,0,mixed,WHL,29000,9640.729223323078,49.59
5.9,2.35,2.39,33.137350000000005,132,121,11,13.287414886392293,20,brick,LWH,28000,3986.2244659176877,39.64
5.9,2.35,2.39,33.137350000000005,234,193,41,21.265998743978333,4,brick,LWH,28000,6379.799623193499,63.38
12.0,2.35,2.39,67.39800000000001,286,239,47,24.211922140323026,0,pinwheel,LWH,29000,7263.576642096908,34.72
5.9,2.35,2.39,33.137350000000005,289,283,6,14.949142292791592,13,pinwheel,LWH,28000,4484.742687837477,44.0
12.0,2.35,2.39,67.39800000000001,309,295,14,24.990618083881547,0,brick,LWH,29000,7497.185425164464,36.95
5.9,2.35,2.39,33.137350000000005,232,207,25,16.055046075,16,mixed,LWH,28000,4816.5138225,47.45
12.0,2.35,2.39,67.39800000000001,118,108,10,5.726630545901237,0,mixed,LWH,29000,1717.989163770371,8.29
12.0,2.35,2.39,67.39800000000001,286,266,20,16.63709141955661,0,pinwheel,LWH,29000,4991.127425866984,26.23
12.0,2.35,2.39,67.39800000000001,247,228,19,25.96887900682684,0,mixed,mixed,29000,7790.663702048052,36.05
12.0,2.35,2.39,67.39800000000001,313,268,45,28.812645,20,mixed,WHL,29000,8643.7935,40.14
5.9,2.35,2.39,33.137350000000005,137,102,35,21.55426596751905,0,pinwheel,LWH,28000,6466.279790255715,62.43
5.9,2.35,2.39,33.137350000000005,266,219,47,22.728908365000002,12,pinwheel,LWH,28000,6818.672509500001,68.28
12.0,2.35,2.39,67.39800000000001,67,34,33,19.687396639350126,4,mixed,WHL,29000,5906.218991805038,30.48
12.0,2.35,2.39,67.39800000000001,334,289,45,33.156216339070056,1,brick,LWH,29000,9946.864901721017,50.12
12.0,2.35,2.39,67.39800000000001,115,105,10,7.099557104174931,3,stacked,LWH,29000,2129.8671312524793,7.63
5.9,2.35,2.39,33.137350000000005,256,226,30,26.119102207409313,0,stacked,WHL,28000,7835.730662222793,77.8
12.0,2.35,2.39,67.39800000000001,315,297,18,28.845078202607066,0,mixed,WHL,29000,8653.52346078212,42.68
12.0,2.35,2.39,67.39800000000001,193,166,27,20.11734815396875,0,brick,mixed,29000,6035.204446190624,31.83
5.9,2.35,2.39,33.137350000000005,62,44,18,12.262484536265408,5,mixed,WHL,28000,3678.7453608796222,38.21
5.9,2.35,2.39,33.137350000000005,240,214,26,26.758410125000005,0,brick,mixed,28000,8027.523037500001,77.8
12.0,2.35,2.39,67.39800000000001,279,259,20,14.135193740770955,0,mixed,mixed,29000,4240.558122231287,22.69
12.0,2.35,2.39,67.39800000000001,102,75,27,17.87175062241588,16,brick,mixed,29000,5361.525186724764,26.16
12.0,2.35,2.39,67.39800000000001,191,159,32,22.85238108144818,0,stacked,LWH,29000,6855.714324434453,32.73
12.0,2.35,2.39,67.39800000000001,143,119,24,15.81235098239663,0,mixed,WHL,29000,4743.705294718989,20.13
5.9,2.35,2.39,33.137350000000005,239,213,26,15.757624950855678,9,pinwheel,LWH,28000,4727.287485256704,49.02
12.0,2.35,2.39,67.39800000000001,239,222,17,14.207061549667962,0,pinwheel,mixed,29000,4262.118464900389,19.88
5.9,2.35,2.39,33.137350000000005,312,284,28,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,80.68
12.0,2.35,2.39,67.39800000000001,67,51,16,13.892370303010505,18,brick,LWH,29000,4167.711090903152,19.56
5.9,2.35,2.39,33.137350000000005,319,282,37,26.758410125000005,0,brick,mixed,28000,8027.523037500001,79.81
12.0,2.35,2.39,67.39800000000001,175,132,43,36.331418018697875,0,mixed,mixed,29000,10899.425405609363,53.06
5.9,2.35,2.39,33.137350000000005,74,48,26,13.56916246125692,6,mixed,mixed,28000,4070.748738377076,43.8
5.9,2.35,2.39,33.137350000000005,183,169,14,16.59282017291708,0,mixed,LWH,28000,4977.8460518751235,47.63
12.0,2.35,2.39,67.39800000000001,150,103,47,24.481751880374752,17,brick,LWH,29000,7344.525564112426,35.89
12.0,2.35,2.39,67.39800000000001,142,137,5,7.646096008633295,0,pinwheel,WHL,29000,2293.8288025899883,11.27
5.9,2.35,2.39,33.137350000000005,141,95,46,22.079638477236237,13,brick,LWH,28000,6623.891543170871,66.85
5.9,2.35,2.39,33.137350000000005,230,186,44,26.758410125000005,0,brick,mixed,28000,8027.523037500001,77.97
5.9,2.35,2.39,33.137350000000005,276,264,12,17.562258356982113,1,brick,WHL,28000,5268.677507094634,53.63
12.0,2.35,2.39,67.39800000000001,69,40,29,17.64953365797542,16,stacked,LWH,29000,5294.860097392627,24.47
5.9,2.35,2.39,33.137350000000005,320,290,30,19.012554562500004,5,mixed,mixed,28000,5703.766368750001,59.28
5.9,2.35,2.39,33.137350000000005,269,264,5,16.869341530845908,0,pinwheel,LWH,28000,5060.802459253772,47.69
5.9,2.35,2.39,33.137350000000005,312,266,46,26.758410125000005,0,brick,mixed,28000,8027.523037500001,81.3
5.9,2.35,2.39,33.137350000000005,186,173,13,14.022586495018997,0,stacked,WHL,28000,4206.7759485056995,43.12
5.9,2.35,2.39,33.137350000000005,205,164,41,16.055046075000003,20,pinwheel,mixed,28000,4816.513822500001,49.94
5.9,2.35,2.39,33.137350000000005,158,113,45,19.738262527499998,17,pinwheel,WHL,28000,5921.478758249999,60.48
12.0,2.35,2.39,67.39800000000001,302,277,25,24.57264729514106,0,stacked,mixed,29000,7371.794188542318,36.69
5.9,2.35,2.39,33.137350000000005,238,196,42,23.941735375,0,stacked,mixed,28000,7182.5206125,72.7
5.9,2.35,2.39,33.137350000000005,246,212,34,23.610361875,0,mixed,LWH,28000,7083.1085625,72.07
12.0,2.35,2.39,67.39800000000001,167,141,26,16.767562465366957,12,pinwheel,WHL,29000,5030.268739610087,28.04
12.0,2.35,2.39,67.39800000000001,173,152,21,19.58625798700051,0,pinwheel,WHL,29000,5875.877396100153,28.76
12.0,2.35,2.39,67.39800000000001,211,181,30,27.975606896888007,0,stacked,LWH,29000,8392.682069066403,42.15
12.0,2.35,2.39,67.39800000000001,179,159,20,22.68264045605442,0,pinwheel,LWH,29000,6804.792136816325,34.43
5.9,2.35,2.39,33.137350000000005,302,287,15,24.63228167637513,0,pinwheel,WHL,28000,7389.684502912539,74.23
12.0,2.35,2.39,67.39800000000001,130,86,44,35.81473178721947,13,pinwheel,LWH,29000,10744.419536165842,52.83
5.9,2.35,2.39,33.137350000000005,204,172,32,23.941735375,0,stacked,mixed,28000,7182.5206125,71.86
12.0,2.35,2.39,67.39800000000001,306,258,48,32.02565682255913,0,brick,WHL,29000,9607.697046767738,46.53
5.9,2.35,2.39,33.137350000000005,203,172,31,29.906458375000003,0,brick,WHL,28000,8971.9375125,89.23
12.0,2.35,2.39,67.39800000000001,185,172,13,17.37136207097236,0,stacked,mixed,29000,5211.408621291708,25.91
5.9,2.35,2.39,33.137350000000005,136,99,37,19.910633384361184,0,brick,LWH,28000,5973.190015308355,59.06
12.0,2.35,2.39,67.39800000000001,277,233,44,40.92858958827719,6,pinwheel,LWH,29000,12278.576876483157,59.77
12.0,2.35,2.39,67.39800000000001,61,24,37,25.728443954931876,5,brick,LWH,29000,7718.533186479563,38.78
5.9,2.35,2.39,33.137350000000005,173,166,7,9.786270021859595,17,pinwheel,mixed,28000,2935.8810065578787,31.04
12.0,2.35,2.39,67.39800000000001,285,274,11,11.322143092278399,0,brick,WHL,29000,3396.6429276835197,20.5
12.0,2.35,2.39,67.39800000000001,263,231,32,20.54781828927752,0,mixed,LWH,29000,6164.345486783255,32.0
12.0,2.35,2.39,67.39800000000001,211,206,5,18.310629285109897,0,brick,LWH,29000,5493.188785532969,27.29
5.9,2.35,2.39,33.137350000000005,286,275,11,16.54887585626512,0,stacked,WHL,28000,4964.662756879536,50.4
5.9,2.35,2.39,33.137350000000005,174,150,24,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,82.33
5.9,2.35,2.39,33.137350000000005,304,299,5,12.89219369992934,0,pinwheel,LWH,28000,3867.658109978802,36.15
12.0,2.35,2.39,67.39800000000001,256,216,40,45.26951923123808,0,stacked,mixed,29000,13580.855769371423,66.05
5.9,2.35,2.39,33.137350000000005,74,43,31,18.46667435067945,0,pinwheel,WHL,28000,5540.002305203835,56.22
12.0,2.35,2.39,67.39800000000001,66,21,45,20.734610532028743,20,mixed,WHL,29000,6220.383159608623,28.87
5.9,2.35,2.39,33.137350000000005,244,213,31,26.758410125000005,0,brick,mixed,28000,8027.523037500001,83.06
12.0,2.35,2.39,67.39800000000001,293,255,38,23.257496117052668,0,stacked,mixed,29000,6977.2488351158,37.65
5.9,2.35,2.39,33.137350000000005,159,150,9,14.376697154666767,0,brick,LWH,28000,4313.00914640003,42.68
5.9,2.35,2.39,33.137350000000005,69,57,12,9.668664950740247,3,stacked,WHL,28000,2900.5994852220742,28.24
12.0,2.35,2.39,67.39800000000001,302,297,5,23.65226572897288,0,pinwheel,mixed,29000,7095.679718691864,33.89
5.9,2.35,2.39,33.137350000000005,107,57,50,18.4160822625,11,mixed,WHL,28000,5524.82467875,55.88
5.9,2.35,2.39,33.137350000000005,281,235,46,23.610361875,0,mixed,LWH,28000,7083.1085625,71.94
12.0,2.35,2.39,67.39800000000001,139,125,14,15.86676717023473,0,mixed,WHL,29000,4760.030151070419,23.65
5.9,2.35,2.39,33.137350000000005,247,201,46,17.943875025,20,brick,LWH,28000,5383.1625075,55.86
12.0,2.35,2.39,67.39800000000001,64,35,29,16.152529344882254,7,stacked,WHL,29000,4845.758803464676,26.46
12.0,2.35,2.39,67.39800000000001,230,198,32,23.70976106286268,17,pinwheel,WHL,29000,7112.928318858803,33.78
12.0,2.35,2.39,67.39800000000001,259,213,46,38.614801923433085,0,stacked,LWH,29000,11584.440577029925,57.94
5.9,2.35,2.39,33.137350000000005,60,35,25,19.714970416487944,8,stacked,mixed,28000,5914.491124946383,57.32
5.9,2.35,2.39,33.137350000000005,119,114,5,11.36156103715606,0,stacked,mixed,28000,3408.468311146818,35.75
12.0,2.35,2.39,67.39800000000001,111,75,36,25.256795058468583,17,stacked,LWH,29000,7577.038517540575,37.04
5.9,2.35,2.39,33.137350000000005,131,90,41,29.906458375000003,0,pinwheel,LWH,28000,8971.9375125,91.92
12.0,2.35,2.39,67.39800000000001,58,33,25,9.23638230516832,0,brick,WHL,29000,2770.914691550496,17.02
5.9,2.35,2.39,33.137350000000005,231,196,35,17.943875025,12,mixed,WHL,28000,5383.1625075,54.86
5.9,2.35,2.39,33.137350000000005,99,56,43,17.926484822107156,0,brick,LWH,28000,5377.945446632147,58.53
5.9,2.35,2.39,33.137350000000005,207,162,45,23.36209462455772,0,brick,mixed,28000,7008.6283873673165,67.91
5.9,2.35,2.39,33.137350000000005,308,261,47,26.758410125000005,0,brick,mixed,28000,8027.523037500001,82.13
12.0,2.35,2.39,67.39800000000001,48,40,8,6.683542536534947,0,stacked,LWH,29000,2005.0627609604842,12.51
5.9,2.35,2.39,33.137350000000005,147,121,26,13.24292889660197,0,brick,WHL,28000,3972.878668980591,39.3
12.0,2.35,2.39,67.39800000000001,312,271,41,38.753133545664795,0,pinwheel,WHL,29000,11625.940063699438,58.25
12.0,2.35,2.39,67.39800000000001,286,274,12,19.676971242704738,12,mixed,LWH,29000,5903.091372811421,30.86
12.0,2.35,2.39,67.39800000000001,118,109,9,7.680961012538095,0,mixed,mixed,29000,2304.2883037614283,11.5
12.0,2.35,2.39,67.39800000000001,72,57,15,15.126323872577954,0,mixed,mixed,29000,4537.897161773386,21.78
12.0,2.35,2.39,67.39800000000001,190,179,11,16.049691911341384,0,brick,LWH,29000,4814.907573402415,24.09
5.9,2.35,2.39,33.137350000000005,76,63,13,7.619910805640733,0,pinwheel,mixed,28000,2285.9732416922197,21.82
12.0,2.35,2.39,67.39800000000001,228,180,48,36.12568571877689,0,brick,LWH,29000,10837.705715633068,54.14
5.9,2.35,2.39,33.137350000000005,163,150,13,11.869029902024796,0,mixed,mixed,28000,3560.7089706074385,34.75
12.0,2.35,2.39,67.39800000000001,266,248,18,19.906233797999498,0,mixed,WHL,29000,5971.870139399849,27.5
12.0,2.35,2.39,67.39800000000001,120,71,49,29.869345170528344,0,mixed,LWH,29000,8960.803551158504,45.1
5.9,2.35,2.39,33.137350000000005,144,104,40,23.607311826705544,0,mixed,WHL,28000,7082.193548011664,69.73
5.9,2.35,2.39,33.137350000000005,309,272,37,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,80.62
5.9,2.35,2.39,33.137350000000005,232,191,41,27.61540879778819,0,pinwheel,WHL,28000,8284.622639336458,84.4
12.0,2.35,2.39,67.39800000000001,78,59,19,13.29193255389363,2,brick,mixed,29000,3987.579766168089,22.71
12.0,2.35,2.39,67.39800000000001,178,156,22,27.933039485970014,0,pinwheel,mixed,29000,8379.911845791004,40.05
12.0,2.35,2.39,67.39800000000001,60,23,37,23.733715078117303,0,stacked,mixed,29000,7120.114523435191,36.18
5.9,2.35,2.39,33.137350000000005,65,39,26,15.815967049497884,18,stacked,LWH,28000,4744.790114849365,46.06
5.9,2.35,2.39,33.137350000000005,294,262,32,23.610361875,0,mixed,LWH,28000,7083.1085625,70.67
12.0,2.35,2.39,67.39800000000001,72,27,45,14.681339346987443,0,brick,LWH,29000,4404.401804096233,19.49
12.0,2.35,2.39,67.39800000000001,153,143,10,9.880539617568841,6,mixed,mixed,29000,2964.1618852706524,14.65
5.9,2.35,2.39,33.137350000000005,302,255,47,26.758410125000005,0,brick,mixed,28000,8027.523037500001,83.71
12.0,2.35,2.39,67.39800000000001,65,29,36,29.097583540694448,0,brick,WHL,29000,8729.275062208335,39.84
5.9,2.35,2.39,33.137350000000005,134,127,7,12.188742890503676,0,mixed,LWH,28000,3656.6228671511026,39.19
5.9,2.35,2.39,33.137350000000005,270,253,17,23.941735375,0,stacked,mixed,28000,7182.5206125,71.61
5.9,2.35,2.39,33.137350000000005,86,75,11,12.61131582112224,6,stacked,LWH,28000,3783.394746336672,38.44
5.9,2.35,2.39,33.137350000000005,71,31,40,16.590214277500003,19,stacked,LWH,28000,4977.064283250001,50.53
5.9,2.35,2.39,33.137350000000005,199,172,27,20.116735639199117,2,mixed,mixed,28000,6035.020691759735,59.7
12.0,2.35,2.39,67.39800000000001,158,142,16,13.812772855973611,14,mixed,WHL,29000,4143.831856792083,20.01
12.0,2.35,2.39,67.39800000000001,238,206,32,14.770340978966544,13,mixed,mixed,29000,4431.1022936899635,20.47
12.0,2.35,2.39,67.39800000000001,264,236,28,28.937371915269367,10,stacked,LWH,29000,8681.21157458081,44.1
12.0,2.35,2.39,67.39800000000001,109,73,36,26.921237342862838,0,mixed,LWH,29000,8076.371202858852,42.34
12.0,2.35,2.39,67.39800000000001,79,41,38,28.733741659491837,0,stacked,WHL,29000,8620.122497847551,44.71
5.9,2.35,2.39,33.137350000000005,294,259,35,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.64
12.0,2.35,2.39,67.39800000000001,213,174,39,34.240927053485485,0,pinwheel,WHL,29000,10272.278116045645,50.49
5.9,2.35,2.39,33.137350000000005,290,247,43,29.906458375000003,0,pinwheel,LWH,28000,8971.9375125,89.92
12.0,2.35,2.39,67.39800000000001,100,85,15,13.231527427354436,0,pinwheel,mixed,29000,3969.4582282063307,19.12
5.9,2.35,2.39,33.137350000000005,115,94,21,18.35686271467164,0,pinwheel,mixed,28000,5507.058814401492,55.76
5.9,2.35,2.39,33.137350000000005,239,191,48,22.477064505000005,8,stacked,LWH,28000,6743.119351500001,65.05
5.9,2.35,2.39,33.137350000000005,44,28,16,8.013366445962767,0,pinwheel,LWH,28000,2404.00993378883,23.73
12.0,2.35,2.39,67.39800000000001,197,169,28,17.6803836916666,0,brick,LWH,29000,5304.11510749998,22.77
5.9,2.35,2.39,33.137350000000005,110,83,27,10.146043346389423,0,mixed,mixed,28000,3043.813003916827,25.87
12.0,2.35,2.39,67.39800000000001,330,281,49,30.84240154830603,0,mixed,LWH,29000,9252.72046449181,45.35
12.0,2.35,2.39,67.39800000000001,273,258,15,20.75935706649283,0,stacked,WHL,29000,6227.807119947848,29.95
5.9,2.35,2.39,33.137350000000005,201,161,40,19.801223492500004,13,stacked,LWH,28000,5940.367047750001,60.26
12.0,2.35,2.39,67.39800000000001,47,35,12,6.699573475495301,18,pinwheel,LWH,29000,2009.8720426485902,8.48
12.0,2.35,2.39,67.39800000000001,70,56,14,14.281262078968261,0,pinwheel,mixed,29000,4284.378623690478,19.41
12.0,2.35,2.39,67.39800000000001,99,87,12,9.615154391672403,0,stacked,LWH,29000,2884.546317501721,12.32
